Year,ISO_Code,Temperature,Humidity,Wind_Speed,Solar_Radiation,Temp_Lag1,Humidity_Lag1,Wind_Lag1,Solar_Lag1,Temp_Lag2,Humidity_Lag2,Wind_Lag2,Solar_Lag2,Temp_Lag3,Humidity_Lag3,Wind_Lag3,Solar_Lag3,Temp_Lag4,Humidity_Lag4,Wind_Lag4,Solar_Lag4,Temp_Lag5,Humidity_Lag5,Wind_Lag5,Solar_Lag5
2010,ALB,12.21323288,74.07542466,2.917369863,4.242363562,12.42315068,72.76558904,2.790520548,4.290791233,12.5186612,69.4029235,2.887185792,4.405209563,12.80542466,67.48761644,2.799506849,4.445734521,11.50912329,71.25413699,2.756958904,4.349240548,11.09287671,72.55750685,2.868493151,4.319405753
2011,ALB,12.47539726,65.90161644,2.893643836,4.58309863,12.21323288,74.07542466,2.917369863,4.242363562,12.42315068,72.76558904,2.790520548,4.290791233,12.5186612,69.4029235,2.887185792,4.405209563,12.80542466,67.48761644,2.799506849,4.445734521,11.50912329,71.25413699,2.756958904,4.349240548
2012,ALB,12.92289617,66.57038251,3.053306011,4.551801913,12.47539726,65.90161644,2.893643836,4.58309863,12.21323288,74.07542466,2.917369863,4.242363562,12.42315068,72.76558904,2.790520548,4.290791233,12.5186612,69.4029235,2.887185792,4.405209563,12.80542466,67.48761644,2.799506849,4.445734521
2013,ALB,12.71487671,70.75742466,2.913068493,4.322844384,12.92289617,66.57038251,3.053306011,4.551801913,12.47539726,65.90161644,2.893643836,4.58309863,12.21323288,74.07542466,2.917369863,4.242363562,12.42315068,72.76558904,2.790520548,4.290791233,12.5186612,69.4029235,2.887185792,4.405209563
2014,ALB,12.63745205,73.46854795,2.761150685,4.248383836,12.71487671,70.75742466,2.913068493,4.322844384,12.92289617,66.57038251,3.053306011,4.551801913,12.47539726,65.90161644,2.893643836,4.58309863,12.21323288,74.07542466,2.917369863,4.242363562,12.42315068,72.76558904,2.790520548,4.290791233
2015,ALB,13.12882192,66.75164384,2.78909589,4.531032055,12.63745205,73.46854795,2.761150685,4.248383836,12.71487671,70.75742466,2.913068493,4.322844384,12.92289617,66.57038251,3.053306011,4.551801913,12.47539726,65.90161644,2.893643836,4.58309863,12.21323288,74.07542466,2.917369863,4.242363562
2016,ALB,12.73256831,71.7826776,2.839453552,4.340440437,13.12882192,66.75164384,2.78909589,4.531032055,12.63745205,73.46854795,2.761150685,4.248383836,12.71487671,70.75742466,2.913068493,4.322844384,12.92289617,66.57038251,3.053306011,4.551801913,12.47539726,65.90161644,2.893643836,4.58309863
2017,ALB,12.8670411,66.38890411,2.930630137,4.618786027,12.73256831,71.7826776,2.839453552,4.340440437,13.12882192,66.75164384,2.78909589,4.531032055,12.63745205,73.46854795,2.761150685,4.248383836,12.71487671,70.75742466,2.913068493,4.322844384,12.92289617,66.57038251,3.053306011,4.551801913
2018,ALB,13.43131507,70.16621918,2.856273973,4.359359452,12.8670411,66.38890411,2.930630137,4.618786027,12.73256831,71.7826776,2.839453552,4.340440437,13.12882192,66.75164384,2.78909589,4.531032055,12.63745205,73.46854795,2.761150685,4.248383836,12.71487671,70.75742466,2.913068493,4.322844384
2019,ALB,13.42284932,67.27950685,2.950712329,4.467545205,13.43131507,70.16621918,2.856273973,4.359359452,12.8670411,66.38890411,2.930630137,4.618786027,12.73256831,71.7826776,2.839453552,4.340440437,13.12882192,66.75164384,2.78909589,4.531032055,12.63745205,73.46854795,2.761150685,4.248383836
2020,ALB,13.10663934,67.69508197,2.952431694,4.517194262,13.42284932,67.27950685,2.950712329,4.467545205,13.43131507,70.16621918,2.856273973,4.359359452,12.8670411,66.38890411,2.930630137,4.618786027,12.73256831,71.7826776,2.839453552,4.340440437,13.12882192,66.75164384,2.78909589,4.531032055
2021,ALB,12.9260274,68.11654795,2.965917808,4.438292877,13.10663934,67.69508197,2.952431694,4.517194262,13.42284932,67.27950685,2.950712329,4.467545205,13.43131507,70.16621918,2.856273973,4.359359452,12.8670411,66.38890411,2.930630137,4.618786027,12.73256831,71.7826776,2.839453552,4.340440437
2022,ALB,13.66331507,65.22539726,2.933616438,4.520389863,12.9260274,68.11654795,2.965917808,4.438292877,13.10663934,67.69508197,2.952431694,4.517194262,13.42284932,67.27950685,2.950712329,4.467545205,13.43131507,70.16621918,2.856273973,4.359359452,12.8670411,66.38890411,2.930630137,4.618786027
2023,ALB,13.81153425,69.41978082,2.831342466,4.369122192,13.66331507,65.22539726,2.933616438,4.520389863,12.9260274,68.11654795,2.965917808,4.438292877,13.10663934,67.69508197,2.952431694,4.517194262,13.42284932,67.27950685,2.950712329,4.467545205,13.43131507,70.16621918,2.856273973,4.359359452
2024,ALB,14.40404372,68.12655738,2.77420765,4.47855765,13.81153425,69.41978082,2.831342466,4.369122192,13.66331507,65.22539726,2.933616438,4.520389863,12.9260274,68.11654795,2.965917808,4.438292877,13.10663934,67.69508197,2.952431694,4.517194262,13.42284932,67.27950685,2.950712329,4.467545205
1995,ARE,27.52106849,62.03580822,4.006164384,5.558909589,27.64347945,60.67224658,4.020520548,5.576133699,27.61742466,61.36550685,3.915726027,5.631426301,26.68038251,60.92581967,3.95647541,5.377236339,27.08427397,62.21416438,3.864547945,5.487168493,27.69506849,62.13120548,3.895287671,5.713163288
1996,ARE,28.03991803,60.02002732,3.917814208,5.551306284,27.52106849,62.03580822,4.006164384,5.558909589,27.64347945,60.67224658,4.020520548,5.576133699,27.61742466,61.36550685,3.915726027,5.631426301,26.68038251,60.92581967,3.95647541,5.377236339,27.08427397,62.21416438,3.864547945,5.487168493
1997,ARE,27.36871233,62.75613699,3.826575342,5.51911726,28.03991803,60.02002732,3.917814208,5.551306284,27.52106849,62.03580822,4.006164384,5.558909589,27.64347945,60.67224658,4.020520548,5.576133699,27.61742466,61.36550685,3.915726027,5.631426301,26.68038251,60.92581967,3.95647541,5.377236339
1998,ARE,28.87649315,59.9329863,3.775890411,5.879066027,27.36871233,62.75613699,3.826575342,5.51911726,28.03991803,60.02002732,3.917814208,5.551306284,27.52106849,62.03580822,4.006164384,5.558909589,27.64347945,60.67224658,4.020520548,5.576133699,27.61742466,61.36550685,3.915726027,5.631426301
1999,ARE,28.69813699,58.858,3.938246575,6.099900548,28.87649315,59.9329863,3.775890411,5.879066027,27.36871233,62.75613699,3.826575342,5.51911726,28.03991803,60.02002732,3.917814208,5.551306284,27.52106849,62.03580822,4.006164384,5.558909589,27.64347945,60.67224658,4.020520548,5.576133699
2000,ARE,27.88374317,61.1186612,3.988989071,6.033965027,28.69813699,58.858,3.938246575,6.099900548,28.87649315,59.9329863,3.775890411,5.879066027,27.36871233,62.75613699,3.826575342,5.51911726,28.03991803,60.02002732,3.917814208,5.551306284,27.52106849,62.03580822,4.006164384,5.558909589
2001,ARE,28.08668493,60.74208219,3.80430137,6.023373973,27.88374317,61.1186612,3.988989071,6.033965027,28.69813699,58.858,3.938246575,6.099900548,28.87649315,59.9329863,3.775890411,5.879066027,27.36871233,62.75613699,3.826575342,5.51911726,28.03991803,60.02002732,3.917814208,5.551306284
2002,ARE,28.25084932,60.3590411,3.919150685,5.99906137,28.08668493,60.74208219,3.80430137,6.023373973,27.88374317,61.1186612,3.988989071,6.033965027,28.69813699,58.858,3.938246575,6.099900548,28.87649315,59.9329863,3.775890411,5.879066027,27.36871233,62.75613699,3.826575342,5.51911726
2003,ARE,28.13978082,60.85424658,3.972712329,5.848633425,28.25084932,60.3590411,3.919150685,5.99906137,28.08668493,60.74208219,3.80430137,6.023373973,27.88374317,61.1186612,3.988989071,6.033965027,28.69813699,58.858,3.938246575,6.099900548,28.87649315,59.9329863,3.775890411,5.879066027
2004,ARE,28.13016393,60.71991803,3.929836066,6.006278415,28.13978082,60.85424658,3.972712329,5.848633425,28.25084932,60.3590411,3.919150685,5.99906137,28.08668493,60.74208219,3.80430137,6.023373973,27.88374317,61.1186612,3.988989071,6.033965027,28.69813699,58.858,3.938246575,6.099900548
2005,ARE,28.1129589,60.40043836,3.801917808,5.929810137,28.13016393,60.71991803,3.929836066,6.006278415,28.13978082,60.85424658,3.972712329,5.848633425,28.25084932,60.3590411,3.919150685,5.99906137,28.08668493,60.74208219,3.80430137,6.023373973,27.88374317,61.1186612,3.988989071,6.033965027
2006,ARE,28.05221918,60.08980822,3.854958904,5.844796712,28.1129589,60.40043836,3.801917808,5.929810137,28.13016393,60.71991803,3.929836066,6.006278415,28.13978082,60.85424658,3.972712329,5.848633425,28.25084932,60.3590411,3.919150685,5.99906137,28.08668493,60.74208219,3.80430137,6.023373973
2007,ARE,28.10734247,59.93978082,3.754438356,5.998404932,28.05221918,60.08980822,3.854958904,5.844796712,28.1129589,60.40043836,3.801917808,5.929810137,28.13016393,60.71991803,3.929836066,6.006278415,28.13978082,60.85424658,3.972712329,5.848633425,28.25084932,60.3590411,3.919150685,5.99906137
2008,ARE,27.58901639,60.0479235,3.773797814,5.921013661,28.10734247,59.93978082,3.754438356,5.998404932,28.05221918,60.08980822,3.854958904,5.844796712,28.1129589,60.40043836,3.801917808,5.929810137,28.13016393,60.71991803,3.929836066,6.006278415,28.13978082,60.85424658,3.972712329,5.848633425
2009,ARE,27.87241096,60.56536986,3.790630137,5.91077863,27.58901639,60.0479235,3.773797814,5.921013661,28.10734247,59.93978082,3.754438356,5.998404932,28.05221918,60.08980822,3.854958904,5.844796712,28.1129589,60.40043836,3.801917808,5.929810137,28.13016393,60.71991803,3.929836066,6.006278415
2010,ARE,28.67109589,58.50046575,3.615890411,5.997661918,27.87241096,60.56536986,3.790630137,5.91077863,27.58901639,60.0479235,3.773797814,5.921013661,28.10734247,59.93978082,3.754438356,5.998404932,28.05221918,60.08980822,3.854958904,5.844796712,28.1129589,60.40043836,3.801917808,5.929810137
2011,ARE,28.03723288,60.33967123,4.075863014,5.858656986,28.67109589,58.50046575,3.615890411,5.997661918,27.87241096,60.56536986,3.790630137,5.91077863,27.58901639,60.0479235,3.773797814,5.921013661,28.10734247,59.93978082,3.754438356,5.998404932,28.05221918,60.08980822,3.854958904,5.844796712
2012,ARE,28.05896175,59.10931694,3.826803279,5.85079153,28.03723288,60.33967123,4.075863014,5.858656986,28.67109589,58.50046575,3.615890411,5.997661918,27.87241096,60.56536986,3.790630137,5.91077863,27.58901639,60.0479235,3.773797814,5.921013661,28.10734247,59.93978082,3.754438356,5.998404932
2013,ARE,27.826,59.99427397,3.928821918,5.870695068,28.05896175,59.10931694,3.826803279,5.85079153,28.03723288,60.33967123,4.075863014,5.858656986,28.67109589,58.50046575,3.615890411,5.997661918,27.87241096,60.56536986,3.790630137,5.91077863,27.58901639,60.0479235,3.773797814,5.921013661
2014,ARE,28.01624658,60.41652055,3.87539726,6.036241918,27.826,59.99427397,3.928821918,5.870695068,28.05896175,59.10931694,3.826803279,5.85079153,28.03723288,60.33967123,4.075863014,5.858656986,28.67109589,58.50046575,3.615890411,5.997661918,27.87241096,60.56536986,3.790630137,5.91077863
2015,ARE,28.5179726,58.56210959,3.951753425,5.925558082,28.01624658,60.41652055,3.87539726,6.036241918,27.826,59.99427397,3.928821918,5.870695068,28.05896175,59.10931694,3.826803279,5.85079153,28.03723288,60.33967123,4.075863014,5.858656986,28.67109589,58.50046575,3.615890411,5.997661918
2016,ARE,28.10245902,62.0454918,3.884508197,5.915187705,28.5179726,58.56210959,3.951753425,5.925558082,28.01624658,60.41652055,3.87539726,6.036241918,27.826,59.99427397,3.928821918,5.870695068,28.05896175,59.10931694,3.826803279,5.85079153,28.03723288,60.33967123,4.075863014,5.858656986
2017,ARE,28.50008219,61.05693151,3.858410959,5.675634521,28.10245902,62.0454918,3.884508197,5.915187705,28.5179726,58.56210959,3.951753425,5.925558082,28.01624658,60.41652055,3.87539726,6.036241918,27.826,59.99427397,3.928821918,5.870695068,28.05896175,59.10931694,3.826803279,5.85079153
2018,ARE,28.53564384,60.32320548,3.82460274,5.696854795,28.50008219,61.05693151,3.858410959,5.675634521,28.10245902,62.0454918,3.884508197,5.915187705,28.5179726,58.56210959,3.951753425,5.925558082,28.01624658,60.41652055,3.87539726,6.036241918,27.826,59.99427397,3.928821918,5.870695068
2019,ARE,28.3010137,60.26890411,3.982876712,5.609290137,28.53564384,60.32320548,3.82460274,5.696854795,28.50008219,61.05693151,3.858410959,5.675634521,28.10245902,62.0454918,3.884508197,5.915187705,28.5179726,58.56210959,3.951753425,5.925558082,28.01624658,60.41652055,3.87539726,6.036241918
2020,ARE,28.41385246,60.74928962,4.000874317,5.770981967,28.3010137,60.26890411,3.982876712,5.609290137,28.53564384,60.32320548,3.82460274,5.696854795,28.50008219,61.05693151,3.858410959,5.675634521,28.10245902,62.0454918,3.884508197,5.915187705,28.5179726,58.56210959,3.951753425,5.925558082
2021,ARE,29.10506849,59.95961644,3.778383562,5.867506849,28.41385246,60.74928962,4.000874317,5.770981967,28.3010137,60.26890411,3.982876712,5.609290137,28.53564384,60.32320548,3.82460274,5.696854795,28.50008219,61.05693151,3.858410959,5.675634521,28.10245902,62.0454918,3.884508197,5.915187705
2022,ARE,28.67435616,62.07991781,3.954438356,5.557289315,29.10506849,59.95961644,3.778383562,5.867506849,28.41385246,60.74928962,4.000874317,5.770981967,28.3010137,60.26890411,3.982876712,5.609290137,28.53564384,60.32320548,3.82460274,5.696854795,28.50008219,61.05693151,3.858410959,5.675634521
2023,ARE,28.82978082,61.95128767,3.694164384,5.50449726,28.67435616,62.07991781,3.954438356,5.557289315,29.10506849,59.95961644,3.778383562,5.867506849,28.41385246,60.74928962,4.000874317,5.770981967,28.3010137,60.26890411,3.982876712,5.609290137,28.53564384,60.32320548,3.82460274,5.696854795
2024,ARE,28.82647541,63.0213388,3.838934426,5.449918852,28.82978082,61.95128767,3.694164384,5.50449726,28.67435616,62.07991781,3.954438356,5.557289315,29.10506849,59.95961644,3.778383562,5.867506849,28.41385246,60.74928962,4.000874317,5.770981967,28.3010137,60.26890411,3.982876712,5.609290137
1995,ARG,16.89189041,73.89043836,5.373780822,5.026176438,17.4249863,77.13210959,5.456630137,4.786469041,16.82356164,79.10991781,5.65139726,4.574238356,16.75224044,77.92519126,5.500846995,4.935104098,17.37279452,78.1439726,5.404273973,4.589804658,16.98542466,79.28687671,5.656,4.743011781
1996,ARG,17.92439891,73.3768306,5.42795082,4.958944536,16.89189041,73.89043836,5.373780822,5.026176438,17.4249863,77.13210959,5.456630137,4.786469041,16.82356164,79.10991781,5.65139726,4.574238356,16.75224044,77.92519126,5.500846995,4.935104098,17.37279452,78.1439726,5.404273973,4.589804658
1997,ARG,18.11005479,75.35871233,5.667178082,4.774786575,17.92439891,73.3768306,5.42795082,4.958944536,16.89189041,73.89043836,5.373780822,5.026176438,17.4249863,77.13210959,5.456630137,4.786469041,16.82356164,79.10991781,5.65139726,4.574238356,16.75224044,77.92519126,5.500846995,4.935104098
1998,ARG,17.78090411,75.83394521,5.357780822,4.768983014,18.11005479,75.35871233,5.667178082,4.774786575,17.92439891,73.3768306,5.42795082,4.958944536,16.89189041,73.89043836,5.373780822,5.026176438,17.4249863,77.13210959,5.456630137,4.786469041,16.82356164,79.10991781,5.65139726,4.574238356
1999,ARG,17.33772603,76.10383562,5.744109589,4.813856164,17.78090411,75.83394521,5.357780822,4.768983014,18.11005479,75.35871233,5.667178082,4.774786575,17.92439891,73.3768306,5.42795082,4.958944536,16.89189041,73.89043836,5.373780822,5.026176438,17.4249863,77.13210959,5.456630137,4.786469041
2000,ARG,17.37480874,76.65122951,5.674180328,4.665820765,17.33772603,76.10383562,5.744109589,4.813856164,17.78090411,75.83394521,5.357780822,4.768983014,18.11005479,75.35871233,5.667178082,4.774786575,17.92439891,73.3768306,5.42795082,4.958944536,16.89189041,73.89043836,5.373780822,5.026176438
2001,ARG,18.09378082,78.67805479,5.661890411,4.569227123,17.37480874,76.65122951,5.674180328,4.665820765,17.33772603,76.10383562,5.744109589,4.813856164,17.78090411,75.83394521,5.357780822,4.768983014,18.11005479,75.35871233,5.667178082,4.774786575,17.92439891,73.3768306,5.42795082,4.958944536
2002,ARG,17.74356164,78.31128767,5.86369863,4.572960822,18.09378082,78.67805479,5.661890411,4.569227123,17.37480874,76.65122951,5.674180328,4.665820765,17.33772603,76.10383562,5.744109589,4.813856164,17.78090411,75.83394521,5.357780822,4.768983014,18.11005479,75.35871233,5.667178082,4.774786575
2003,ARG,17.52306849,76.09939726,5.653726027,4.777468493,17.74356164,78.31128767,5.86369863,4.572960822,18.09378082,78.67805479,5.661890411,4.569227123,17.37480874,76.65122951,5.674180328,4.665820765,17.33772603,76.10383562,5.744109589,4.813856164,17.78090411,75.83394521,5.357780822,4.768983014
2004,ARG,17.96057377,75.54071038,5.787896175,4.847107377,17.52306849,76.09939726,5.653726027,4.777468493,17.74356164,78.31128767,5.86369863,4.572960822,18.09378082,78.67805479,5.661890411,4.569227123,17.37480874,76.65122951,5.674180328,4.665820765,17.33772603,76.10383562,5.744109589,4.813856164
2005,ARG,17.76964384,74.82145205,5.608712329,4.868816164,17.96057377,75.54071038,5.787896175,4.847107377,17.52306849,76.09939726,5.653726027,4.777468493,17.74356164,78.31128767,5.86369863,4.572960822,18.09378082,78.67805479,5.661890411,4.569227123,17.37480874,76.65122951,5.674180328,4.665820765
2006,ARG,17.99630137,74.79986301,5.460219178,4.799082466,17.76964384,74.82145205,5.608712329,4.868816164,17.96057377,75.54071038,5.787896175,4.847107377,17.52306849,76.09939726,5.653726027,4.777468493,17.74356164,78.31128767,5.86369863,4.572960822,18.09378082,78.67805479,5.661890411,4.569227123
2007,ARG,17.22449315,77.11320548,5.622739726,4.653990685,17.99630137,74.79986301,5.460219178,4.799082466,17.76964384,74.82145205,5.608712329,4.868816164,17.96057377,75.54071038,5.787896175,4.847107377,17.52306849,76.09939726,5.653726027,4.777468493,17.74356164,78.31128767,5.86369863,4.572960822
2008,ARG,18.31513661,73.16639344,5.614453552,4.916000273,17.22449315,77.11320548,5.622739726,4.653990685,17.99630137,74.79986301,5.460219178,4.799082466,17.76964384,74.82145205,5.608712329,4.868816164,17.96057377,75.54071038,5.787896175,4.847107377,17.52306849,76.09939726,5.653726027,4.777468493
2009,ARG,17.85942466,73.14441096,5.672219178,4.87036137,18.31513661,73.16639344,5.614453552,4.916000273,17.22449315,77.11320548,5.622739726,4.653990685,17.99630137,74.79986301,5.460219178,4.799082466,17.76964384,74.82145205,5.608712329,4.868816164,17.96057377,75.54071038,5.787896175,4.847107377
2010,ARG,17.77421918,75.82421918,5.614027397,4.858440274,17.85942466,73.14441096,5.672219178,4.87036137,18.31513661,73.16639344,5.614453552,4.916000273,17.22449315,77.11320548,5.622739726,4.653990685,17.99630137,74.79986301,5.460219178,4.799082466,17.76964384,74.82145205,5.608712329,4.868816164
2011,ARG,17.71945205,73.1890137,5.843452055,4.966013425,17.77421918,75.82421918,5.614027397,4.858440274,17.85942466,73.14441096,5.672219178,4.87036137,18.31513661,73.16639344,5.614453552,4.916000273,17.22449315,77.11320548,5.622739726,4.653990685,17.99630137,74.79986301,5.460219178,4.799082466
2012,ARG,18.23663934,75.97224044,5.605765027,4.747331148,17.71945205,73.1890137,5.843452055,4.966013425,17.77421918,75.82421918,5.614027397,4.858440274,17.85942466,73.14441096,5.672219178,4.87036137,18.31513661,73.16639344,5.614453552,4.916000273,17.22449315,77.11320548,5.622739726,4.653990685
2013,ARG,17.94857534,73.14915068,5.653178082,4.984572877,18.23663934,75.97224044,5.605765027,4.747331148,17.71945205,73.1890137,5.843452055,4.966013425,17.77421918,75.82421918,5.614027397,4.858440274,17.85942466,73.14441096,5.672219178,4.87036137,18.31513661,73.16639344,5.614453552,4.916000273
2014,ARG,18.19076712,76.72736986,5.559506849,4.645169041,17.94857534,73.14915068,5.653178082,4.984572877,18.23663934,75.97224044,5.605765027,4.747331148,17.71945205,73.1890137,5.843452055,4.966013425,17.77421918,75.82421918,5.614027397,4.858440274,17.85942466,73.14441096,5.672219178,4.87036137
2015,ARG,18.49961644,73.84720548,5.529753425,4.815686027,18.19076712,76.72736986,5.559506849,4.645169041,17.94857534,73.14915068,5.653178082,4.984572877,18.23663934,75.97224044,5.605765027,4.747331148,17.71945205,73.1890137,5.843452055,4.966013425,17.77421918,75.82421918,5.614027397,4.858440274
2016,ARG,17.77188525,76.28918033,5.610928962,4.658130328,18.49961644,73.84720548,5.529753425,4.815686027,18.19076712,76.72736986,5.559506849,4.645169041,17.94857534,73.14915068,5.653178082,4.984572877,18.23663934,75.97224044,5.605765027,4.747331148,17.71945205,73.1890137,5.843452055,4.966013425
2017,ARG,18.74539726,76.09887671,5.75460274,4.689929041,17.77188525,76.28918033,5.610928962,4.658130328,18.49961644,73.84720548,5.529753425,4.815686027,18.19076712,76.72736986,5.559506849,4.645169041,17.94857534,73.14915068,5.653178082,4.984572877,18.23663934,75.97224044,5.605765027,4.747331148
2018,ARG,18.31547945,75.75684932,5.616986301,4.764410685,18.74539726,76.09887671,5.75460274,4.689929041,17.77188525,76.28918033,5.610928962,4.658130328,18.49961644,73.84720548,5.529753425,4.815686027,18.19076712,76.72736986,5.559506849,4.645169041,17.94857534,73.14915068,5.653178082,4.984572877
2019,ARG,18.20167123,75.61427397,5.671863014,4.735867671,18.31547945,75.75684932,5.616986301,4.764410685,18.74539726,76.09887671,5.75460274,4.689929041,17.77188525,76.28918033,5.610928962,4.658130328,18.49961644,73.84720548,5.529753425,4.815686027,18.19076712,76.72736986,5.559506849,4.645169041
2020,ARG,18.11254098,73.0097541,5.651803279,5.07536612,18.20167123,75.61427397,5.671863014,4.735867671,18.31547945,75.75684932,5.616986301,4.764410685,18.74539726,76.09887671,5.75460274,4.689929041,17.77188525,76.28918033,5.610928962,4.658130328,18.49961644,73.84720548,5.529753425,4.815686027
2021,ARG,18.25008219,74.476,5.612054795,4.939903014,18.11254098,73.0097541,5.651803279,5.07536612,18.20167123,75.61427397,5.671863014,4.735867671,18.31547945,75.75684932,5.616986301,4.764410685,18.74539726,76.09887671,5.75460274,4.689929041,17.77188525,76.28918033,5.610928962,4.658130328
2022,ARG,18.00813699,71.3230411,5.458794521,5.023477534,18.25008219,74.476,5.612054795,4.939903014,18.11254098,73.0097541,5.651803279,5.07536612,18.20167123,75.61427397,5.671863014,4.735867671,18.31547945,75.75684932,5.616986301,4.764410685,18.74539726,76.09887671,5.75460274,4.689929041
2023,ARG,19.10257534,69.71682192,5.630410959,4.792009041,18.00813699,71.3230411,5.458794521,5.023477534,18.25008219,74.476,5.612054795,4.939903014,18.11254098,73.0097541,5.651803279,5.07536612,18.20167123,75.61427397,5.671863014,4.735867671,18.31547945,75.75684932,5.616986301,4.764410685
2024,ARG,18.50079235,73.71234973,5.702295082,4.756314754,19.10257534,69.71682192,5.630410959,4.792009041,18.00813699,71.3230411,5.458794521,5.023477534,18.25008219,74.476,5.612054795,4.939903014,18.11254098,73.0097541,5.651803279,5.07536612,18.20167123,75.61427397,5.671863014,4.735867671
1995,ARM,13.57115068,45.37827397,2.400931507,4.269856986,12.84383562,49.34208219,2.239534247,4.134059452,11.32665753,50.19452055,2.394465753,4.158774247,10.95721311,48.51737705,2.474699454,4.086395628,13.31613699,46.48753425,2.427150685,4.082371507,13.45378082,43.67238356,2.322465753,4.046592055
1996,ARM,13.70587432,45.03775956,2.491448087,4.127143989,13.57115068,45.37827397,2.400931507,4.269856986,12.84383562,49.34208219,2.239534247,4.134059452,11.32665753,50.19452055,2.394465753,4.158774247,10.95721311,48.51737705,2.474699454,4.086395628,13.31613699,46.48753425,2.427150685,4.082371507
1997,ARM,12.72369863,44.84221918,2.343150685,4.312284932,13.70587432,45.03775956,2.491448087,4.127143989,13.57115068,45.37827397,2.400931507,4.269856986,12.84383562,49.34208219,2.239534247,4.134059452,11.32665753,50.19452055,2.394465753,4.158774247,10.95721311,48.51737705,2.474699454,4.086395628
